id,name,card_type,mana,colors,oracle_text,power,toughness,is_commander,is_partner,token_pools,starting_pile,image,background_image,background_color,back_image
640ebf2f-5687-42d4-97e5-85e2fefa89a9,Invisible Woman,Creature,{2}{W},White,"At the beginning of combat on your turn, if you've cast a noncreature spell this turn, create a 0/3 colorless Wall creature token with defender and reach.
Whenever you attack, you may pay {R}{G}{W}{U}. When you do, target creature gets +1/+0 until end of turn for each creature you control and can't be blocked this turn.",3,3,false,false,,deck,https://cards.scryfall.io/normal/front/6/4/640ebf2f-5687-42d4-97e5-85e2fefa89a9.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
9cb5d064-f474-4db9-b349-b9f71c587742,Seize the Day,Sorcery,{3}{R},Red,"Untap target creature. After this main phase, there is an additional combat phase followed by an additional main phase.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,false,false,,deck,https://cards.scryfall.io/normal/front/9/c/9cb5d064-f474-4db9-b349-b9f71c587742.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
ad79ee29-dd86-484f-bd70-8ecd9d90ef75,Taunt from the Rampart,Sorcery,{3}{R}{W},WhiteRed,"Goad all creatures your opponents control. Until your next turn, those creatures can't block. (Until your next turn, those creatures attack each combat if able and attack a player other than you if able.)",,,false,false,,deck,https://cards.scryfall.io/normal/front/a/d/ad79ee29-dd86-484f-bd70-8ecd9d90ef75.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
a3069683-0ff5-49e5-b7ae-f5bd40a4a32f,Whirlwind of Thought,Enchantment,{1}{U}{R}{W},WhiteRedBlue,"Whenever you cast a noncreature spell, draw a card.",,,false,false,,deck,https://cards.scryfall.io/normal/front/a/3/a3069683-0ff5-49e5-b7ae-f5bd40a4a32f.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
e83092ee-4a90-4eac-915f-3fd01b7d9bd0,Sunpetal Grove,Land,,,"This land enters tapped unless you control a Forest or a Plains.
{T}: Add {G} or {W}.",,,false,false,,deck,https://cards.scryfall.io/normal/front/e/8/e83092ee-4a90-4eac-915f-3fd01b7d9bd0.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
c1aac0f5-1d01-4673-b8d3-878d9a1d423c,Farseek,Sorcery,{1}{G},Green,"Search your library for a Plains, Island, Swamp, or Mountain card, put it onto the battlefield tapped, then shuffle.",,,false,false,,deck,https://cards.scryfall.io/normal/front/c/1/c1aac0f5-1d01-4673-b8d3-878d9a1d423c.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
1389d46e-956d-4be6-a519-9c8338007715,Terramorph,Sorcery,{3}{G},Green,"Search your library for a basic land card, put it onto the battlefield, then shuffle.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",,,false,false,,deck,https://cards.scryfall.io/normal/front/1/3/1389d46e-956d-4be6-a519-9c8338007715.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
c9d637ac-e0d3-4c62-9f00-08270f3c1e91-1,Forest,Land,,,({T}: Add {G}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/c/9/c9d637ac-e0d3-4c62-9f00-08270f3c1e91.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
c9d637ac-e0d3-4c62-9f00-08270f3c1e91-2,Forest,Land,,,({T}: Add {G}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/c/9/c9d637ac-e0d3-4c62-9f00-08270f3c1e91.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
c9d637ac-e0d3-4c62-9f00-08270f3c1e91-3,Forest,Land,,,({T}: Add {G}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/c/9/c9d637ac-e0d3-4c62-9f00-08270f3c1e91.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
c9d637ac-e0d3-4c62-9f00-08270f3c1e91-4,Forest,Land,,,({T}: Add {G}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/c/9/c9d637ac-e0d3-4c62-9f00-08270f3c1e91.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
c9d637ac-e0d3-4c62-9f00-08270f3c1e91-5,Forest,Land,,,({T}: Add {G}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/c/9/c9d637ac-e0d3-4c62-9f00-08270f3c1e91.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f7752159-06bd-4f6c-b3d2-c4c7616acfbb-1,Mountain,Land,,,({T}: Add {R}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/f/7/f7752159-06bd-4f6c-b3d2-c4c7616acfbb.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f7752159-06bd-4f6c-b3d2-c4c7616acfbb-2,Mountain,Land,,,({T}: Add {R}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/f/7/f7752159-06bd-4f6c-b3d2-c4c7616acfbb.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f7752159-06bd-4f6c-b3d2-c4c7616acfbb-3,Mountain,Land,,,({T}: Add {R}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/f/7/f7752159-06bd-4f6c-b3d2-c4c7616acfbb.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f29448c0-3126-4018-a934-5a4ed019ea76-1,Plains,Land,,,({T}: Add {W}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/f/2/f29448c0-3126-4018-a934-5a4ed019ea76.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f29448c0-3126-4018-a934-5a4ed019ea76-2,Plains,Land,,,({T}: Add {W}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/f/2/f29448c0-3126-4018-a934-5a4ed019ea76.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f29448c0-3126-4018-a934-5a4ed019ea76-3,Plains,Land,,,({T}: Add {W}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/f/2/f29448c0-3126-4018-a934-5a4ed019ea76.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f29448c0-3126-4018-a934-5a4ed019ea76-4,Plains,Land,,,({T}: Add {W}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/f/2/f29448c0-3126-4018-a934-5a4ed019ea76.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f29448c0-3126-4018-a934-5a4ed019ea76-5,Plains,Land,,,({T}: Add {W}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/f/2/f29448c0-3126-4018-a934-5a4ed019ea76.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
d24f611b-87b1-4406-9829-1b663f52fcb6,Command Tower,Land,,,{T}: Add one mana of any color in your commander's color identity.,,,false,false,,deck,https://cards.scryfall.io/normal/front/d/2/d24f611b-87b1-4406-9829-1b663f52fcb6.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
64307a48-6e47-49b3-bfe0-c9d8d7226650,Mister Fantastic,Creature,{2}{U},Blue,"Reach, vigilance
At the beginning of combat on your turn, if you've cast a noncreature spell this turn, draw a card.
{R}{G}{W}{U}, {T}: Copy target triggered ability you control twice. You may choose new targets for the copies.",2,4,true,false,,commander_pile,https://cards.scryfall.io/normal/front/6/4/64307a48-6e47-49b3-bfe0-c9d8d7226650.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
66fe10bb-9f05-400b-a8b7-6d6affe8c0f8,Defense of the Heart,Enchantment,{3}{G},Green,"At the beginning of your upkeep, if an opponent controls three or more creatures, sacrifice this enchantment, search your library for up to two creature cards, put those cards onto the battlefield, then shuffle.",,,false,false,,deck,https://cards.scryfall.io/normal/front/6/6/66fe10bb-9f05-400b-a8b7-6d6affe8c0f8.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
fbb61ee0-5dba-4e46-814f-8b7c7703a501,Frantic Search,Instant,{2}{U},Blue,"Draw two cards, then discard two cards. Untap up to three lands.",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/b/fbb61ee0-5dba-4e46-814f-8b7c7703a501.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
ac1042e0-af4d-42b0-9d43-34b3fa5daf92,Ponder,Sorcery,{U},Blue,"Look at the top three cards of your library, then put them back in any order. You may shuffle.
Draw a card.",,,false,false,,deck,https://cards.scryfall.io/normal/front/a/c/ac1042e0-af4d-42b0-9d43-34b3fa5daf92.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
400b43aa-c1d2-4435-b863-061f43889422,Beast Within,Instant,{2}{G},Green,Destroy target permanent. Its controller creates a 3/3 green Beast creature token.,,,false,false,,deck,https://cards.scryfall.io/normal/front/4/0/400b43aa-c1d2-4435-b863-061f43889422.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
5eb843ef-b223-40d0-a461-54b16d188d0e,Arcane Denial,Instant,{1}{U},Blue,"Counter target spell. Its controller may draw up to two cards at the beginning of the next turn's upkeep.
You draw a card at the beginning of the next turn's upkeep.",,,false,false,,deck,https://cards.scryfall.io/normal/front/5/e/5eb843ef-b223-40d0-a461-54b16d188d0e.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
291ffa45-f395-420f-8862-9a685b65ce69,Savage Beating,Instant,{3}{R}{R},Red,"Cast this spell only during combat on your turn.
Choose one —
• Creatures you control gain double strike until end of turn.
• Untap all creatures you control. After this phase, there is an additional combat phase.
Entwine {1}{R} (Choose both if you pay the entwine cost.)",,,false,false,,deck,https://cards.scryfall.io/normal/front/2/9/291ffa45-f395-420f-8862-9a685b65ce69.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
bce11b29-c674-4d50-b01d-b80bf7e3a73e,"Iron Lad, Young Avenger",Creature,{2}{U/R},RedBlue,"Flying (This creature can't be blocked except by creatures with flying or reach.)
Noncreature spells you cast cost {1} less to cast.",2,2,false,false,,deck,https://cards.scryfall.io/normal/front/b/c/bce11b29-c674-4d50-b01d-b80bf7e3a73e.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f2f2e39f-bf39-4b27-b211-e46b6045039d,Jeska's Will,Sorcery,{2}{R},Red,"Choose one. If you control a commander as you cast this spell, you may choose both instead.
• Add {R} for each card in target opponent's hand.
• Exile the top three cards of your library. You may play them this turn.",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/2/f2f2e39f-bf39-4b27-b211-e46b6045039d.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
2961cf20-33c8-4e66-9d0f-6daca8ea7880,The Vision,Creature,{4},,"Flying, vigilance
Whenever you cast a noncreature spell, choose one that hasn't been chosen this turn —
• Solar Beam — The Vision gains double strike until end of turn.
• Density Control — The Vision gains indestructible until end of turn.
• Technopathy — Draw a card.",2,5,false,false,,deck,https://cards.scryfall.io/normal/front/2/9/2961cf20-33c8-4e66-9d0f-6daca8ea7880.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
6358d9ec-7542-4364-8bba-ca29fe470338,"Hulkling, Young Avenger",Creature,{2}{R}{R},Red,"Flying
Whenever you cast a noncreature spell, Hulkling becomes a copy of up to one other target creature until end of turn, except his name is Hulkling, Young Avenger, he's 4/4, and he has flying and this ability.",4,4,false,false,,deck,https://cards.scryfall.io/normal/front/6/3/6358d9ec-7542-4364-8bba-ca29fe470338.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
08cd4665-9fc3-48f1-a136-41d4585b1bb4,"Storm, Force of Nature",Creature,{1}{G}{U}{R},GreenRedBlue,"Flying, vigilance
Ceaseless Tempest — Whenever Storm deals combat damage to a player, the next instant or sorcery spell you cast this turn has storm. (When you cast it, copy it for each spell cast before it this turn. You may choose new targets for the copies.)",3,4,false,false,,deck,https://cards.scryfall.io/normal/front/0/8/08cd4665-9fc3-48f1-a136-41d4585b1bb4.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
f2a8f518-c0b5-4e15-aab2-49b5ef29fb41,Death to Our Enemies,Enchantment,{2}{R},Red,"Whenever you cast a noncreature spell, create a tapped Treasure token and put a plan counter on this enchantment.
When the fourth plan counter is put on this enchantment, sacrifice it. When you do, it deals 7 damage divided as you choose among one or two targets.",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/2/f2a8f518-c0b5-4e15-aab2-49b5ef29fb41.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
7977e448-01fa-4fa5-a275-0d6a1357b35c,Hide on the Ceiling,Instant,{X}{U},Blue,Exile X target artifacts and/or creatures. Return the exiled cards to the battlefield under their owners' control at the beginning of the next end step.,,,false,false,,deck,https://cards.scryfall.io/normal/front/7/9/7977e448-01fa-4fa5-a275-0d6a1357b35c.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
3f995518-b12a-4623-9ab3-b79a5cef3cba,"Monica Rambeau // Photon, Living Light",Creature,{2}{W},WhiteRed,"Flying, prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
{2}{R}{W}{W}: Transform Monica Rambeau. Activate only as a sorcery.",3,3,false,false,,deck,https://cards.scryfall.io/normal/front/3/f/3f995518-b12a-4623-9ab3-b79a5cef3cba.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,https://cards.scryfall.io/normal/back/3/f/3f995518-b12a-4623-9ab3-b79a5cef3cba.jpg
1e24e2bc-b239-4f9a-85c0-5f272f58ed43,Fellwar Stone,Artifact,{2},,{T}: Add one mana of any color that a land an opponent controls could produce.,,,false,false,,deck,https://cards.scryfall.io/normal/front/1/e/1e24e2bc-b239-4f9a-85c0-5f272f58ed43.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
5fb701f6-bfad-4b43-9a0f-85496973d849,Heroic Intervention,Instant,{1}{G},Green,Permanents you control gain hexproof and indestructible until end of turn.,,,false,false,,deck,https://cards.scryfall.io/normal/front/5/f/5fb701f6-bfad-4b43-9a0f-85496973d849.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
64342374-ef4e-4f27-a24b-12ea1d5beb67,Chaos Warp,Instant,{2}{R},Red,"The owner of target permanent shuffles it into their library, then reveals the top card of their library. If it's a permanent card, they put it onto the battlefield.",,,false,false,,deck,https://cards.scryfall.io/normal/front/6/4/64342374-ef4e-4f27-a24b-12ea1d5beb67.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
492c2f9a-51e7-4e0f-9899-23bf43ea988b,Birds of Paradise,Creature,{G},Green,"Flying
{T}: Add one mana of any color.",0,1,false,false,,deck,https://cards.scryfall.io/normal/front/4/9/492c2f9a-51e7-4e0f-9899-23bf43ea988b.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
407e8993-e56d-477d-ab85-d10a2522eab3,The Scarlet Witch,Creature,{2}{R},Red,"Instant and sorcery spells you cast with mana value 4 or greater cost {X} less to cast, where X is The Scarlet Witch's power.",2,3,false,false,,deck,https://cards.scryfall.io/normal/front/4/0/407e8993-e56d-477d-ab85-d10a2522eab3.jpg,https://storage.googleapis.com/archidekt-card-images/msc/64307a48-6e47-49b3-bfe0-c9d8d7226650_art_crop.jpg,#101828,
