id,name,card_type,mana,colors,oracle_text,power,toughness,is_commander,is_partner,token_pools,starting_pile,image,background_image,background_color,back_image
f01bb3fd-14c6-47cb-aba3-e3069da56c9f,Rootbound Crag,Land,,,"This land enters tapped unless you control a Mountain or a Forest.
{T}: Add {R} or {G}.",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/0/f01bb3fd-14c6-47cb-aba3-e3069da56c9f.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
a4746e54-974a-4743-ab9b-a9e49034b16d,Smoldering Marsh,Land,,,"({T}: Add {B} or {R}.)
This land enters tapped unless you control two or more basic lands.",,,false,false,,deck,https://cards.scryfall.io/normal/front/a/4/a4746e54-974a-4743-ab9b-a9e49034b16d.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
0b5e219b-28fa-40e3-8afb-355ae767326d,Sodden Verdure,Land,,,"({T}: Add {G} or {U}.)
This land enters tapped unless you control two or more basic lands.",,,false,false,,deck,https://cards.scryfall.io/normal/front/0/b/0b5e219b-28fa-40e3-8afb-355ae767326d.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
48444c3e-2068-4961-a9cd-9398052e5bd6,Spire Garden,Land,,,"This land enters tapped unless you have two or more opponents.
{T}: Add {R} or {G}.",,,false,false,,deck,https://cards.scryfall.io/normal/front/4/8/48444c3e-2068-4961-a9cd-9398052e5bd6.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
7ab0a5f2-5260-403d-9522-954efc91e96d,Sunken Hollow,Land,,,"({T}: Add {U} or {B}.)
This land enters tapped unless you control two or more basic lands.",,,false,false,,deck,https://cards.scryfall.io/normal/front/7/a/7ab0a5f2-5260-403d-9522-954efc91e96d.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
f25aa8aa-e2f7-4634-8a96-2082e76c6503,Undergrowth Stadium,Land,,,"This land enters tapped unless you have two or more opponents.
{T}: Add {B} or {G}.",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/2/f25aa8aa-e2f7-4634-8a96-2082e76c6503.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
ba8f92ec-cd84-4958-9b31-b89598cb274d,Vernal Fen,Land,,,"({T}: Add {B} or {G}.)
This land enters tapped unless you control two or more basic lands.",,,false,false,,deck,https://cards.scryfall.io/normal/front/b/a/ba8f92ec-cd84-4958-9b31-b89598cb274d.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
836f371b-34f5-40e8-a806-e457841e5bc7-1,Island,Land,,,({T}: Add {U}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/8/3/836f371b-34f5-40e8-a806-e457841e5bc7.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
836f371b-34f5-40e8-a806-e457841e5bc7-2,Island,Land,,,({T}: Add {U}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/8/3/836f371b-34f5-40e8-a806-e457841e5bc7.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
021fa322-f38c-4d94-8122-5b13425106d9-1,Mountain,Land,,,({T}: Add {R}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/0/2/021fa322-f38c-4d94-8122-5b13425106d9.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
021fa322-f38c-4d94-8122-5b13425106d9-2,Mountain,Land,,,({T}: Add {R}.),,,false,false,,deck,https://cards.scryfall.io/normal/front/0/2/021fa322-f38c-4d94-8122-5b13425106d9.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
18477047-218d-4b2a-a086-37431b6a3025,"Michelangelo, Weirdness to 11",Creature,{1}{G},Green,"When Michelangelo enters, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")
If one or more +1/+1 counters would be put on a creature you control, that many plus one +1/+1 counters are put on it instead.",1,1,false,false,,deck,https://cards.scryfall.io/normal/front/1/8/18477047-218d-4b2a-a086-37431b6a3025.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
e7843a8a-a8d8-4236-a05d-287fad0a74b1,Rhythm of the Wild,Enchantment,{1}{R}{G},GreenRed,"Creature spells you control can't be countered.
Nontoken creatures you control have riot. (They enter with your choice of a +1/+1 counter or haste.)",,,false,false,,deck,https://cards.scryfall.io/normal/front/e/7/e7843a8a-a8d8-4236-a05d-287fad0a74b1.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
7d9681a6-1c22-41ee-8437-22baafbf8e4b,All Will Be One,Enchantment,{3}{R}{R},Red,"Whenever you put one or more counters on a permanent or player, this enchantment deals that much damage to target opponent, creature an opponent controls, or planeswalker an opponent controls.",,,false,false,,deck,https://cards.scryfall.io/normal/front/7/d/7d9681a6-1c22-41ee-8437-22baafbf8e4b.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
7df26085-eedb-4bdd-a60a-aabfbe9c3157,Genghis Frog,Creature,{G}{U},GreenBlue,"Trample
Whenever Genghis Frog or another Mutant you control enters, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",1,3,false,false,,deck,https://cards.scryfall.io/normal/front/7/d/7df26085-eedb-4bdd-a60a-aabfbe9c3157.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
ccc2a4e6-f505-4040-9d8a-c7b8e1a2b55e,Heroes in a Half Shell,Creature,{W}{U}{B}{R}{G},WhiteGreenRedBlackBlue,"Vigilance, menace, trample, haste
Whenever one or more Mutants, Ninjas, and/or Turtles you control deal combat damage to a player, put a +1/+1 counter on each of those creatures and draw a card.",5,5,false,false,,deck,https://cards.scryfall.io/normal/front/c/c/ccc2a4e6-f505-4040-9d8a-c7b8e1a2b55e.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
bab93474-2f98-49a1-874f-b794bf81bd0c,Dark Leo & Shredder,Creature,{W}{B},WhiteBlack,"Sneak {W}{B}
Attacking Ninjas you control have deathtouch.
Whenever Dark Leo & Shredder deal combat damage to a player, create a 1/1 black Ninja creature token. Then if you control five or more Ninjas, that player loses half their life, rounded up.",1,3,false,false,,deck,https://cards.scryfall.io/normal/front/b/a/bab93474-2f98-49a1-874f-b794bf81bd0c.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
49293f77-5d7b-4106-b485-db6ce0ed37e6,"Raph & Leo, Sibling Rivals",Creature,{1}{R/W}{R/W},WhiteRed,"Whenever Raph & Leo attack, if it's the first combat phase of the turn, untap one or two target attacking creatures. After this phase, there is an additional combat phase.",2,4,false,false,,deck,https://cards.scryfall.io/normal/front/4/9/49293f77-5d7b-4106-b485-db6ce0ed37e6.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
fd3a5465-074a-4688-b79b-68e232076581,Splinter's Technique,Sorcery,{3}{B},Black,"Sneak {1}{B} (You may cast this spell for {1}{B} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Search your library for a card, put that card into your hand, then shuffle.",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/d/fd3a5465-074a-4688-b79b-68e232076581.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
6353df1a-9a1b-41fd-985b-8c8acba36c23,"Mikey & Don, Party Planners",Creature,{2}{G/U}{G/U},GreenBlue,"Ward {2}
You may look at the top card of your library any time.
You may play lands and cast Mutant, Ninja, or Turtle spells from the top of your library. If you cast a creature spell this way, that creature enters with an additional +1/+1 counter on it.",3,3,false,false,,deck,https://cards.scryfall.io/normal/front/6/3/6353df1a-9a1b-41fd-985b-8c8acba36c23.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
3f631a24-4d71-400c-a58d-ae91e193db2e,Trouble in Pairs,Enchantment,{2}{W}{W},White,"If an opponent would begin an extra turn, that player skips that turn instead.
Whenever an opponent attacks you with two or more creatures, draws their second card each turn, or casts their second spell each turn, you draw a card.",,,false,false,,deck,https://cards.scryfall.io/normal/front/3/f/3f631a24-4d71-400c-a58d-ae91e193db2e.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
b1f6b5b5-12ca-468d-bc53-dd0cde60e7b6,"Leatherhead, Swamp Stalker",Creature,{2}{G}{G},Green,"Trample
Leatherhead enters with a hexproof counter on her.
Whenever Leatherhead deals combat damage to a player, you may remove a counter from her. When you do, destroy target artifact or enchantment that player controls.",5,4,false,false,,deck,https://cards.scryfall.io/normal/front/b/1/b1f6b5b5-12ca-468d-bc53-dd0cde60e7b6.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
1f9bd4da-4626-40ba-95f4-14e3de36f989,The Ooze,Artifact,{2},,"Whenever a creature you control with a +1/+1 counter on it leaves the battlefield, create a Mutagen token for each +1/+1 counter on it. (A Mutagen token is an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")
{T}: Exile target card from a graveyard. Create a Mutagen token.",,,false,false,,deck,https://cards.scryfall.io/normal/front/1/f/1f9bd4da-4626-40ba-95f4-14e3de36f989.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
f0db974a-3289-4727-9aaf-e9cca9113c87,Turtles Forever,Instant,{3}{W},White,"Search your library and/or outside the game for exactly four legendary creature cards you own with different names, then reveal those cards. An opponent chooses two of them. Put the chosen cards into your hand and shuffle the rest into your library.",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/0/f0db974a-3289-4727-9aaf-e9cca9113c87.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
99a24349-7d11-421b-a161-c1edbb8f53b1,Shredder's Technique,Sorcery,{2}{B},Black,"Sneak {B} (You may cast this spell for {B} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Destroy target creature or enchantment. If an enchantment was destroyed this way, you lose 2 life.",,,false,false,,deck,https://cards.scryfall.io/normal/front/9/9/99a24349-7d11-421b-a161-c1edbb8f53b1.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
774716f4-d211-497a-be91-69cd700edbf2,"Donatello, the Brains",Creature,{2}{U},Blue,"If one or more tokens would be created under your control, those tokens plus a Mutagen token are created instead.
Partner—Character select (You can have two commanders if both have this ability.)",2,4,true,true,,commander_pile,https://cards.scryfall.io/normal/front/7/7/774716f4-d211-497a-be91-69cd700edbf2.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
ae0397e7-796b-412b-afec-d22759b610db,Path to Exile,Instant,{W},White,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle.",,,false,false,,deck,https://cards.scryfall.io/normal/front/a/e/ae0397e7-796b-412b-afec-d22759b610db.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
52d58fe4-6070-4022-9cd7-c35a11b44525,Negate,Instant,{1}{U},Blue,Counter target noncreature spell.,,,false,false,,deck,https://cards.scryfall.io/normal/front/5/2/52d58fe4-6070-4022-9cd7-c35a11b44525.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
02f7281f-b50c-4a1c-a2fc-3caeb6ab7d41,"Michelangelo, Mutant BFF",Creature,{2}{G}{G},Green,"Each creature you control with a counter on it can't be blocked by more than one creature.
Whenever Michelangelo enters or attacks, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",4,4,false,false,,deck,https://cards.scryfall.io/normal/front/0/2/02f7281f-b50c-4a1c-a2fc-3caeb6ab7d41.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
6af50b50-3776-4383-b493-7c5dd732c965,"Raphael, the Nightwatcher",Creature,{2}{R}{R},Red,"Sneak {1}{R}{R} (You may cast this spell for {1}{R}{R} if you also return an unblocked attacker you control to hand during the declare blockers step. He enters tapped and attacking.)
Attacking creatures you control have double strike.",2,3,false,false,,deck,https://cards.scryfall.io/normal/front/6/a/6af50b50-3776-4383-b493-7c5dd732c965.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
41f1503b-b056-4f7c-94a1-1e6d78eb209b,"Mona Lisa, Ever Adaptable",Creature,{3}{G},Green,"Whenever a player casts a creature spell, you create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",4,4,false,false,,deck,https://cards.scryfall.io/normal/front/4/1/41f1503b-b056-4f7c-94a1-1e6d78eb209b.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
405e4057-e26c-4882-89a9-706868548c37,Leonardo's Technique,Sorcery,{3}{W},White,"Sneak {1}{W} (You may cast this spell for {1}{W} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Return one or two target creature cards each with mana value 3 or less from your graveyard to the battlefield.",,,false,false,,deck,https://cards.scryfall.io/normal/front/4/0/405e4057-e26c-4882-89a9-706868548c37.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
faad0c3b-9963-4493-ad53-af68e3b5cd2c,Hardened Scales,Enchantment,{G},Green,"If one or more +1/+1 counters would be put on a creature you control, that many plus one +1/+1 counters are put on it instead.",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/a/faad0c3b-9963-4493-ad53-af68e3b5cd2c.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
72e637db-7112-406f-809b-0eda248488b5,"Leonardo, the Balance",Creature,{3}{W},White,"Whenever a token you control enters, you may put a +1/+1 counter on each creature you control. Do this only once each turn.
{W}{U}{B}{R}{G}: Creatures you control gain menace, trample, and lifelink until end of turn.
Partner—Character select (You can have two commanders if both have this ability.)",3,3,true,true,,commander_pile,https://cards.scryfall.io/normal/front/7/2/72e637db-7112-406f-809b-0eda248488b5.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
66081fd3-2457-4602-96c4-3075ddfec1c2,Ice Cream Kitty,Creature,{1}{B/G},GreenBlack,"{2}, Sacrifice another creature or token: Draw a card. Activate only as a sorcery.
{2}, {T}, Sacrifice this creature: You gain 3 life.",1,3,false,false,,deck,https://cards.scryfall.io/normal/front/6/6/66081fd3-2457-4602-96c4-3075ddfec1c2.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
1515eed9-3b21-42f0-ab57-de5df19317af,"Old Hob, Alleycat Blues",Creature,{4}{R},Red,"At the beginning of combat on your turn, create a 2/2 red Mutant creature token. It gains haste until end of turn. Destroy it at the beginning of the next end step.
{1}{W}: Target attacking creature token gains indestructible until end of turn.",4,4,false,false,,deck,https://cards.scryfall.io/normal/front/1/5/1515eed9-3b21-42f0-ab57-de5df19317af.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
fcb59b16-3d76-478e-9306-969dd2cb1b5a,"Venus, Torn Between Worlds",Creature,{4}{G},Green,"Whenever Venus is dealt damage, put that many +1/+1 counters on her. (She must survive the damage to get the counters.)
Whenever a creature you control with a counter on it deals combat damage to a player, you may pay {U}. If you do, draw a card.",5,5,false,false,,deck,https://cards.scryfall.io/normal/front/f/c/fcb59b16-3d76-478e-9306-969dd2cb1b5a.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
fa684608-ecd3-43e2-99a1-71318f133e29,Tainted Treats,Instant,{1}{B}{G},GreenBlack,"Destroy target artifact or creature. If its mana value was 4 or less, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/a/fa684608-ecd3-43e2-99a1-71318f133e29.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
f1616a07-e4a1-4574-b341-d6b31d76b3c5,New Generation's Technique,Sorcery,{3}{G},Green,"Sneak {2}{G} (You may cast this spell for {2}{G} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",,,false,false,,deck,https://cards.scryfall.io/normal/front/f/1/f1616a07-e4a1-4574-b341-d6b31d76b3c5.jpg,https://storage.googleapis.com/archidekt-card-images/tmc/72e637db-7112-406f-809b-0eda248488b5_art_crop.jpg,#07130e,
